,y,y.1
328,264,172
329,255,189
330,258,189
331,270,170
332,267,174
333,273,167
334,276,175
335,290,168
336,296,160
337,286,158
338,281,164
339,287,159
340,280,151
341,264,159
342,269,157
343,261,160
344,258,157
345,244,170
346,237,165
347,230,176
348,239,183
349,239,182
350,244,172
351,248,178
352,254,165
353,258,171
354,257,171
355,255,197
356,265,196
357,281,192
358,281,194
359,292,182
360,287,182
361,294,172
362,292,167
363,298,163
364,306,161
365,325,154
366,326,155
367,326,148
368,326,150
369,324,140
370,319,153
371,313,164
372,314,169
373,313,169
374,310,168
375,317,153
376,316,158
377,319,152
378,320,154
379,320,153
380,324,158
381,336,153
382,334,150
383,336,148
384,340,139
385,326,151
386,325,148
387,315,149
388,310,152
389,311,147
390,312,141
391,301,149
392,295,159
393,283,174
394,279,171
395,285,164
396,279,171
397,290,167
398,294,171
399,303,157
400,306,161
401,322,145
402,322,140
403,331,139
404,334,136
405,337,134
406,331,145
407,329,141
408,321,159
409,303,157
410,305,160
411,284,172
412,293,170
413,287,168
414,281,173
415,279,162
416,286,161
417,283,156
418,286,156
419,287,150
420,283,156
421,284,165
422,280,155
423,277,156
424,273,164
425,264,161
426,260,164
427,261,161
428,258,165
429,253,168
430,252,171
431,246,186
432,243,178
433,251,182
434,252,186
435,263,187
436,270,180
437,272,177
438,282,170
439,284,176
440,289,178
441,296,180
442,305,179
443,305,182
444,310,183
445,300,196
446,297,199
447,298,195
448,300,188
449,301,192
450,300,183
451,310,186
452,323,162
453,332,142
454,333,147
455,343,135
456,342,135
457,341,126
458,333,124
459,333,121
460,329,121
461,321,124
462,301,121
463,286,124
464,282,139
465,275,139
466,273,136
467,259,144
468,257,148
469,258,149
470,254,155
471,258,163
472,256,175
473,257,186
474,258,188
475,263,184
476,270,171
477,284,163
478,287,178
479,294,180
480,307,178
481,306,178
482,308,171
483,315,169
484,314,169
485,312,160
486,312,166
487,316,160
488,316,160
489,318,147
490,306,153
491,303,156
492,292,169
493,301,158
494,298,162
495,293,158
496,283,159
497,267,173
498,264,171
499,255,168
500,260,162
501,252,173
502,263,175
503,254,175
504,260,178
505,262,177
506,267,179
507,274,182
508,277,185
509,280,182
510,283,183
511,297,177
512,297,171
513,300,161
514,308,152
515,299,160
516,303,148
517,309,141
518,310,132
519,300,144
520,300,145
521,302,140
522,298,140
523,287,152
524,274,159
525,284,157
526,276,164
527,266,178
528,272,171
529,280,174
530,274,174
531,270,186
532,275,176
533,280,175
534,292,160
535,294,166
536,296,175
537,304,168
538,303,158
539,310,148
540,310,146
541,311,140
542,308,143
543,305,151
544,296,153
545,287,152
546,303,133
547,293,139
548,286,146
549,273,152
550,275,158
551,280,151
552,279,153
553,283,150
554,285,146
555,290,145
556,284,129
557,287,129
558,283,143
559,284,149
560,286,148
561,281,144
562,283,148
563,278,147
564,283,134
565,277,132
566,258,134
567,261,148
568,269,147
569,266,147
570,258,155
571,251,157
572,253,150
573,251,163
574,244,163
575,245,169
576,251,174
577,257,167
578,249,180
579,258,178
580,264,178
581,274,173
582,270,179
583,278,174
584,280,174
585,290,166
586,298,163
587,288,163
588,294,167
589,295,161
590,295,165
591,289,168
592,290,169
593,287,166
594,293,154
595,293,154
596,298,143
597,298,146
598,298,148
599,298,146
600,296,142
601,298,146
602,295,162
603,298,153
604,280,179
605,277,182
606,267,184
607,278,174
608,278,168
609,267,183
610,269,175
611,274,169
612,281,174
613,277,175
614,286,180
615,293,178
616,307,170
617,313,153
618,318,142
619,326,148
620,327,144
621,332,129
622,320,139
623,321,139
624,330,134
625,317,140
626,308,136
627,292,137
628,283,149
629,279,157
630,281,162
631,267,169
632,268,177
633,257,187
634,249,180
635,250,180
636,244,184
637,244,191
638,257,182
639,261,187
640,254,190
641,257,177
642,258,172
643,268,171
644,264,175
645,261,179
646,256,186
647,254,185
648,238,182
649,237,189
650,241,184
651,238,185
652,245,181
653,247,170
654,252,171
655,263,166
656,259,174
657,264,171
658,269,172
659,274,164
660,277,171
661,284,183
662,284,178
663,280,185
664,282,195
665,289,189
666,304,186
667,314,176
668,321,178
669,323,174
670,337,172
671,344,161
672,345,151
673,351,151
674,347,141
675,341,135
676,342,135
677,340,130
678,346,113
679,327,124
680,310,129
681,296,139
682,294,133
683,288,134
684,287,144
685,279,142
686,266,157
687,261,157
688,247,173
689,256,167
690,263,163
691,258,167
692,258,180
693,263,178
694,271,168
695,272,169
696,276,175
697,266,178
698,261,179
699,262,182
700,267,176
701,280,171
702,271,177
703,275,170
704,269,173
705,268,172
706,278,160
707,294,158
708,303,157
709,310,159
710,306,158
711,309,141
712,317,144
713,316,144
714,319,147
715,312,149
716,310,148
717,305,152
718,309,142
719,305,139
720,294,155
721,287,162
722,289,158
723,286,161
724,295,161
725,316,158
726,321,145
727,313,156
728,311,161
729,315,163
730,326,153
731,333,150
732,335,153
733,349,139
734,340,134
735,325,132
736,308,134
737,309,140
738,307,143
739,301,144
740,292,152
741,282,154
742,285,148
743,261,153
744,254,165
745,248,159
746,251,155
747,253,162
748,245,163
749,232,174
750,238,168
751,237,180
752,233,180
753,241,183
754,246,185
755,256,185
756,264,180
757,264,171
758,272,168
759,288,163
760,282,176
761,286,182
762,286,193
763,289,183
764,291,183
765,295,176
766,297,177
767,314,160
768,307,171
769,307,169
770,316,163
771,312,172
772,316,165
773,320,168
774,327,157
775,327,158
776,324,156
777,311,161
778,323,157
779,318,171
780,319,171
781,330,158
782,329,145
783,319,145
784,314,137
785,302,146
786,296,156
787,291,165
788,287,161
789,292,165
790,290,157
791,290,153
792,281,149
793,284,144
794,274,153
795,278,157
796,289,151
797,297,152
798,295,147
799,292,147
800,282,151
801,269,158
802,265,168
803,259,176
804,265,174
805,264,174
806,249,182
807,235,189
808,239,183
809,244,180
810,245,183
811,245,188
812,256,183
813,262,182
814,267,183
815,275,182
816,294,170
817,311,156
818,308,155
819,296,156
820,300,157
821,300,150
822,290,162
823,299,157
824,296,155
825,298,147
826,291,144
827,291,134
828,290,136
829,298,140
830,301,140
831,307,141
832,315,146
833,306,143
834,302,153
835,300,153
836,295,157
837,283,171
838,285,176
839,279,177
840,277,183
841,275,190
842,278,195
843,287,182
844,293,175
845,288,178
846,291,177
847,294,181
848,290,186
849,297,180
850,304,170
851,307,170
852,308,171
853,306,158
854,309,158
855,316,152
856,320,147
857,325,135
858,330,132
859,324,136
860,324,122
861,320,122
862,312,123
863,296,145
864,280,155
865,273,165
866,268,168
867,272,158
868,268,148
869,275,150
870,264,149
871,274,142
872,274,149
873,278,155
874,284,158
875,286,160
876,287,162
877,285,163
878,284,168
879,289,164
880,296,155
881,282,167
882,273,175
883,285,171
884,291,168
885,287,163
886,290,158
887,278,159
888,277,161
889,269,165
890,266,159
891,275,153
892,282,154
893,271,161
894,267,169
895,271,178
896,265,185
897,270,184
898,273,184
899,268,188
900,274,183
901,261,198
902,269,195
903,269,190
904,277,186
905,274,194
906,279,187
907,276,199
908,275,207
909,295,196
910,295,196
911,312,198
912,314,196
913,332,180
914,342,165
915,348,162
916,355,148
917,370,132
918,376,125
919,367,130
920,366,130
921,362,124
922,354,124
923,337,127
924,324,123
925,313,122
926,307,117
927,287,121
928,280,126
929,267,128
930,258,126
931,246,144
932,245,157
933,245,160
934,241,158
935,239,171
936,231,179
937,229,178
938,228,180
939,232,181
940,237,179
941,245,172
942,243,177
943,244,178
944,243,188
945,250,189
946,253,186
947,262,184
948,268,186
949,271,191
950,267,194
951,266,196
952,270,181
953,270,184
954,273,181
955,278,176
956,279,177
957,283,171
958,282,164
959,281,163
960,287,156
961,286,166
962,292,161
963,292,164
964,292,163
965,286,164
966,287,171
967,280,168
968,282,161
969,278,161
970,272,170
971,271,167
972,267,162
973,267,175
974,263,168
975,272,169
976,273,166
977,280,168
978,277,166
979,287,156
980,295,149
981,291,162
982,298,157
983,300,159
984,294,170
985,287,165
986,288,159
987,278,173
988,279,163
989,284,159
990,281,156
991,288,160
992,279,165
993,278,168
994,295,164
995,292,175
996,290,169
997,304,168
998,308,163
999,312,154
1000,313,146
