,y,y.1
330,111,330
331,112,337
332,108,342
333,108,339
334,107,345
335,113,347
336,113,334
337,115,340
338,115,340
339,116,339
340,113,341
341,111,343
342,110,341
343,109,335
344,109,325
345,112,331
346,114,331
347,115,322
348,117,318
349,119,317
350,116,318
351,113,319
352,114,321
353,111,327
354,112,339
355,112,328
356,111,318
357,111,312
358,113,308
359,113,309
360,116,304
361,116,300
362,113,307
363,110,317
364,110,318
365,111,309
366,109,325
367,111,330
368,108,334
369,109,329
370,110,323
371,115,316
372,114,310
373,117,319
374,116,319
375,116,319
376,115,322
377,116,315
378,116,311
379,116,304
380,117,303
381,117,315
382,115,314
383,115,306
384,115,309
385,115,308
386,116,295
387,117,294
388,117,305
389,115,312
390,115,314
391,115,316
392,115,325
393,114,319
394,114,325
395,115,324
396,116,322
397,117,319
398,118,309
399,120,299
400,120,296
401,118,304
402,119,311
403,118,304
404,117,298
405,115,308
406,114,314
407,118,308
408,116,307
409,113,307
410,113,316
411,115,325
412,113,319
413,116,315
414,117,317
415,119,314
416,118,314
417,118,316
418,117,322
419,117,330
420,117,331
421,118,326
422,121,329
423,123,329
424,120,332
425,120,336
426,119,353
427,120,353
428,119,346
429,122,343
430,125,349
431,126,348
432,123,347
433,121,347
434,123,338
435,124,344
436,122,341
437,125,332
438,124,326
439,126,323
440,128,316
441,127,316
442,128,312
443,128,303
444,127,308
445,126,295
446,126,303
447,128,306
448,126,307
449,126,297
450,125,290
451,123,311
452,124,313
453,124,307
454,126,311
455,122,314
456,123,316
457,123,301
458,123,296
459,123,303
460,122,296
461,122,305
462,123,304
463,124,309
464,125,318
465,127,316
466,124,321
467,127,327
468,127,325
469,127,345
470,127,341
471,125,347
472,124,336
473,126,326
474,126,319
475,127,329
476,130,328
477,130,326
478,127,330
479,128,325
480,128,332
481,128,325
482,127,320
483,126,327
484,125,310
485,126,296
486,127,291
487,125,297
488,127,292
489,126,292
490,124,288
491,126,284
492,122,284
493,124,293
494,124,293
495,126,294
496,123,293
497,128,293
498,128,295
499,129,300
500,129,304
501,129,307
502,127,321
503,127,329
504,128,325
505,128,324
506,127,337
507,127,333
508,127,334
509,122,329
510,118,335
511,119,341
512,117,336
513,120,336
514,119,338
515,119,333
516,120,342
517,120,332
518,120,321
519,120,322
520,119,318
521,120,326
522,117,333
523,116,322
524,117,339
525,121,330
526,122,331
527,118,320
528,117,313
529,119,315
530,121,315
531,116,320
532,117,317
533,117,327
534,117,323
535,115,322
536,116,313
537,115,328
538,121,320
539,120,316
540,118,320
541,118,330
542,121,323
543,115,311
544,116,312
545,118,303
546,120,296
547,120,306
548,119,308
549,121,311
550,122,327
551,121,323
552,117,332
553,118,325
554,118,325
555,116,323
556,116,312
557,118,324
558,120,325
559,122,326
560,121,336
561,119,337
562,117,348
563,116,351
564,116,353
565,117,357
566,116,348
567,117,345
568,119,349
569,118,348
570,118,344
571,120,345
572,119,332
573,119,338
574,122,335
575,121,335
576,120,330
577,118,326
578,118,329
579,116,317
580,117,317
581,119,330
582,119,332
583,120,331
584,119,328
585,121,332
586,125,319
587,125,316
588,125,314
589,122,315
590,121,319
591,127,320
592,128,316
593,123,327
594,126,336
595,124,330
596,122,325
597,120,324
598,125,330
599,124,337
600,123,341
601,127,331
602,130,329
603,132,315
604,134,312
605,132,321
606,131,325
607,130,322
608,127,311
609,126,316
610,123,320
611,124,321
612,125,321
613,123,318
614,124,307
615,127,315
616,129,310
617,126,309
618,123,319
619,123,302
620,122,307
621,121,310
622,120,312
623,121,330
624,117,338
625,114,329
626,117,325
627,118,318
628,119,318
629,122,331
630,121,327
631,124,311
632,125,304
633,124,303
634,126,299
635,127,293
636,126,297
637,124,298
638,120,310
639,117,326
640,116,325
641,113,328
642,112,323
643,113,321
644,113,312
645,114,312
646,115,308
647,114,304
648,116,300
649,116,302
650,115,309
651,114,313
652,114,302
653,113,300
654,115,303
655,117,298
656,117,308
657,119,300
658,120,294
659,119,295
660,118,306
661,114,314
662,118,313
663,120,315
664,114,320
665,113,319
666,114,321
667,115,317
668,115,321
669,114,323
670,118,330
671,118,326
672,114,333
673,117,324
674,118,314
675,119,313
676,124,304
677,120,296
678,120,302
679,119,302
680,120,315
681,115,314
682,119,301
683,120,295
684,120,297
685,122,296
686,122,308
687,123,307
688,122,300
689,124,296
690,124,294
691,125,297
692,125,305
693,124,301
694,125,301
695,122,305
696,122,302
697,122,311
698,122,301
699,117,310
700,118,309
701,117,311
702,117,321
703,113,314
704,114,302
705,115,295
706,114,301
707,116,299
708,116,303
709,117,304
710,115,304
711,114,310
712,114,315
713,113,318
714,111,323
715,112,341
716,115,338
717,114,346
718,115,342
719,116,339
720,115,338
721,114,323
722,112,322
723,109,323
724,109,324
725,109,335
726,110,340
727,109,340
728,110,343
729,110,346
730,108,352
731,104,349
732,105,339
733,106,344
734,103,339
735,103,331
736,105,339
737,102,346
738,102,347
739,103,346
740,104,340
741,105,337
742,107,326
743,109,331
744,108,328
745,106,333
746,103,335
747,103,335
748,101,326
749,101,335
750,100,333
751,100,342
752,101,348
753,104,337
754,104,339
755,109,334
756,110,345
757,111,348
758,112,352
759,117,351
760,115,342
761,116,338
762,119,338
763,118,339
764,116,340
765,114,347
766,114,339
767,114,341
768,112,337
769,110,331
770,114,331
771,110,351
772,112,351
773,110,344
774,112,333
775,112,336
776,114,337
777,112,337
778,111,335
779,111,343
780,106,346
781,106,342
782,109,352
783,114,332
784,116,325
785,121,324
786,123,322
787,126,316
788,122,313
789,125,313
790,126,312
791,125,310
792,126,307
793,123,310
794,122,304
795,123,312
796,121,300
797,125,309
798,125,294
799,124,293
800,125,292
801,123,298
802,120,295
803,118,295
804,116,297
805,115,296
806,114,307
807,116,313
808,115,318
809,115,308
810,117,318
811,115,323
812,116,316
813,118,322
814,121,324
815,117,318
816,115,319
817,112,326
818,112,322
819,111,327
820,111,326
821,113,310
822,112,324
823,115,322
824,112,327
825,116,330
826,117,331
827,116,329
828,120,320
829,123,318
830,123,319
831,124,316
832,127,307
833,124,305
834,127,309
835,129,321
836,129,320
837,127,317
838,125,322
839,123,319
840,123,323
841,123,324
842,126,320
843,126,323
844,124,341
845,123,344
846,120,345
847,117,358
848,114,367
849,115,363
850,112,359
851,108,361
852,108,366
853,107,358
854,108,343
855,109,343
856,110,344
857,110,353
858,111,357
859,111,364
860,108,360
861,109,361
862,108,356
863,111,351
864,108,347
865,109,342
866,108,350
867,105,356
868,107,363
869,105,364
870,107,368
871,108,373
872,108,369
873,109,356
874,113,351
875,113,348
876,114,349
877,114,352
878,114,352
879,114,342
880,116,342
881,116,345
882,118,345
883,120,343
884,122,348
885,120,347
886,120,353
887,121,349
888,119,336
889,119,335
890,118,330
891,121,321
892,119,321
893,119,320
894,120,315
895,121,305
896,122,317
897,123,306
898,124,298
899,123,301
900,124,298
901,122,295
902,119,298
903,122,298
904,126,295
905,131,292
906,133,296
907,132,308
908,129,303
909,127,287
910,125,292
911,127,288
912,127,296
913,127,306
914,130,290
915,128,283
916,126,273
917,125,276
918,123,277
919,122,266
920,120,276
921,118,278
922,119,286
923,118,301
924,115,298
925,116,308
926,118,313
927,117,311
928,117,308
929,117,320
930,114,317
931,113,312
932,116,302
933,114,307
934,115,300
935,112,297
936,113,304
937,113,325
938,112,333
939,112,330
940,112,332
941,113,325
942,114,322
943,114,330
944,112,327
945,117,325
946,113,323
947,115,316
948,117,310
949,121,311
950,118,317
951,117,320
952,115,318
953,114,316
954,116,314
955,118,321
956,120,317
957,120,324
958,122,323
959,122,321
960,125,318
961,126,322
962,122,326
963,120,327
964,118,325
965,120,317
966,123,309
967,125,302
968,124,303
969,121,301
970,121,299
971,120,296
972,120,295
973,122,296
974,122,299
975,121,296
976,118,299
977,120,301
978,123,314
979,122,307
980,122,305
981,121,315
982,120,327
983,119,323
984,118,326
985,115,319
986,114,325
987,115,329
988,115,317
989,114,320
990,115,325
991,114,324
992,116,323
993,115,325
994,115,333
995,114,326
996,117,324
997,122,312
998,122,310
999,124,303
1000,126,295
